Prev_Sem_Result,CGPA,Internship_Experience,Communication_Skills,Projects_Completed,Involvement,Placement,IQ
1.83,8.64,No,3,2.0,Low,1,122.0
1.6300000000000008,8.1,No,3,4.0,High,0,104.0
1.4800000000000004,8.82,No,5,5.0,Medium,0,145.0
1.0600000000000005,9.12,Yes,7,1.0,High,1,133.0
2.83,7.3,Yes,8,4.0,Medium,0,117.0
0.09999999999999964,10.31,No,5,4.0,High,0,132.0
2.67,7.17,Yes,5,0.0,Medium,1,102.0
4.04,5.74,Yes,3,2.0,Low,0,88.0
0.9900000000000002,8.79,,6,3.0,Low,1,143.0
2.96,7.26,No,7,2.0,High,0,136.0
1.58,8.34,No,2,4.0,High,0,97.0
2.49,7.91,No,1,0.0,Low,1,112.0
0.3100000000000005,9.43,Yes,3,3.0,Medium,0,117.0
0.21000000000000085,10.0,Yes,4,5.0,Low,1,133.0
0.9299999999999997,8.88,No,2,5.0,Low,0,118.0
3.2199999999999998,6.3,Yes,8,3.0,Low,0,115.0
4.74,5.45,Yes,10,1.0,Medium,0,118.0
0.14000000000000057,9.76,No,6,0.0,High,1,118.0
0.17999999999999972,9.42,Yes,8,1.0,Medium,1,139.0
4.17,5.35,No,4,3.0,Low,0,104.0
3.74,6.21,No,9,4.0,High,0,118.0
1.9299999999999997,7.58,No,4,1.0,Low,0,107.0
1.5,8.56,No,6,3.0,Medium,1,122.0
4.98,4.72,No,8,4.0,Medium,1,119.0
3.46,6.66,No,7,1.0,Low,1,125.0
3.5999999999999996,6.89,Yes,5,,Low,1,103.0
1.0299999999999994,8.76,Yes,2,0.0,High,1,108.0
0.8300000000000001,8.97,Yes,9,2.0,High,1,142.0
4.51,5.01,Yes,2,0.0,Medium,1,70.0
1.3399999999999999,9.02,Yes,4,,Low,1,134.0
4.98,5.16,Yes,5,3.0,Medium,1,96.0
2.5999999999999996,7.88,Yes,3,1.0,High,0,112.0
0.40000000000000036,9.41,No,3,2.0,High,1,110.0
4.03,5.82,No,2,4.0,Medium,1,81.0
1.7400000000000002,8.74,No,9,,Low,0,128.0
3.38,6.65,No,9,4.0,High,1,123.0
3.17,7.09,Yes,7,5.0,Low,1,131.0
2.66,7.16,No,5,1.0,Low,0,107.0
4.4,5.14,No,10,4.0,Low,0,131.0
3.6500000000000004,6.63,Yes,10,,High,1,106.0
3.95,6.01,No,2,3.0,Medium,1,98.0
,7.48,Yes,1,4.0,Low,1,98.0
1.0899999999999999,8.69,No,6,1.0,High,1,115.0
0.4900000000000002,9.04,Yes,10,2.0,Low,1,147.0
3.12,6.62,Yes,10,1.0,Low,0,120.0
4.82,4.82,No,5,4.0,Low,0,102.0
4.48,5.95,Yes,10,4.0,Low,0,140.0
3.2199999999999998,7.07,No,5,4.0,Medium,0,111.0
2.2800000000000002,7.64,No,5,4.0,Medium,1,129.0
,7.16,No,1,4.0,Medium,0,93.0
3.46,6.5,No,8,2.0,High,0,121.0
1.3100000000000005,8.29,No,5,4.0,High,1,135.0
2.1900000000000004,7.77,Yes,4,5.0,High,1,91.0
4.72,5.19,No,9,0.0,Low,0,107.0
3.8600000000000003,6.29,No,7,2.0,Low,0,125.0
0.8699999999999992,8.99,No,2,4.0,Low,0,121.0
1.1300000000000008,9.04,Yes,8,2.0,High,0,136.0
4.8,5.23,Yes,6,2.0,High,1,95.0
1.7899999999999991,7.97,Yes,1,0.0,Low,0,108.0
3.8899999999999997,6.52,No,2,4.0,Medium,0,102.0
1.1999999999999993,8.63,No,7,1.0,Low,1,144.0
0.23000000000000043,9.93,No,1,4.0,Low,1,129.0
1.5299999999999994,8.78,Yes,4,5.0,Low,1,133.0
2.9299999999999997,7.24,Yes,9,4.0,Low,0,131.0
0.4800000000000004,9.17,No,9,3.0,Medium,0,137.0
3.37,6.37,No,9,3.0,Low,0,123.0
4.73,5.69,Yes,1,4.0,Medium,0,99.0
2.9699999999999998,7.38,Yes,5,2.0,High,1,107.0
2.7300000000000004,7.23,Yes,6,1.0,High,0,115.0
0.5099999999999998,9.85,No,2,3.0,High,1,140.0
3.01,7.31,Yes,7,5.0,Low,1,139.0
4.95,5.48,No,9,2.0,Medium,0,113.0
2.26,8.23,Yes,6,2.0,Medium,1,136.0
2.8600000000000003,7.4,Yes,4,0.0,Low,0,109.0
3.5300000000000002,6.73,No,10,3.0,Low,0,113.0
0.5899999999999999,9.83,No,1,3.0,Low,1,114.0
3.1900000000000004,6.58,Yes,6,5.0,Low,0,104.0
3.51,6.08,No,7,0.0,Low,0,111.0
2.5199999999999996,7.11,No,8,1.0,High,1,118.0
,6.86,Yes,7,3.0,High,0,133.0
3.2699999999999996,6.3,No,7,1.0,Low,1,121.0
4.27,5.92,Yes,3,3.0,High,0,95.0
0.6600000000000001,8.93,No,5,5.0,Low,1,143.0
0.2599999999999998,10.04,No,2,,Low,1,103.0
0.6600000000000001,9.12,Yes,7,4.0,Low,1,143.0
0.39000000000000057,9.21,,6,1.0,Medium,1,137.0
3.91,5.94,No,10,5.0,Low,0,116.0
,9.4,No,6,0.0,Low,1,144.0
4.46,5.48,,4,4.0,Low,0,110.0
3.34,6.91,Yes,6,3.0,High,1,109.0
,9.6,Yes,4,5.0,High,0,134.0
3.91,6.39,Yes,6,5.0,High,1,136.0
3.92,6.2,Yes,4,5.0,High,1,107.0
2.6900000000000004,6.87,No,8,2.0,Medium,1,124.0
4.59,5.9,Yes,7,2.0,Low,0,112.0
3.6500000000000004,6.6,Yes,1,1.0,High,1,83.0
0.8399999999999999,9.49,No,1,5.0,Low,1,133.0
1.1300000000000008,8.52,Yes,3,5.0,Low,0,117.0
1.4700000000000006,8.22,Yes,5,2.0,High,1,117.0
0.09999999999999964,9.42,Yes,3,,High,0,117.0
,7.05,No,3,3.0,Low,1,117.0
1.7300000000000004,7.79,No,5,1.0,High,0,116.0
0.25,9.73,No,7,4.0,High,1,147.0
3.1100000000000003,6.85,No,4,5.0,Medium,0,108.0
2.66,7.74,Yes,7,3.0,Medium,1,123.0
3.3899999999999997,6.28,No,8,4.0,High,0,107.0
4.7,5.27,Yes,2,1.0,Low,1,90.0
4.15,5.61,Yes,4,2.0,Medium,0,104.0
2.3,7.63,No,9,5.0,High,1,138.0
1.1199999999999992,8.85,No,7,3.0,High,0,120.0
3.59,6.08,Yes,7,4.0,Low,0,129.0
4.63,5.85,No,5,5.0,Low,0,128.0
0.46000000000000085,9.86,No,9,0.0,Medium,0,145.0
4.89,4.96,No,5,1.0,Medium,1,117.0
1.5899999999999999,8.41,Yes,9,0.0,Low,0,128.0
0.25,10.19,Yes,3,5.0,Medium,1,120.0
1.2899999999999991,8.38,No,4,0.0,Low,1,102.0
1.8000000000000007,8.63,No,7,2.0,Low,0,149.0
0.8499999999999996,9.64,No,10,3.0,Low,1,158.0
2.83,7.25,Yes,9,5.0,High,1,128.0
2.83,6.96,No,7,1.0,Low,1,124.0
2.9299999999999997,7.02,No,5,0.0,Low,0,103.0
4.87,5.06,No,2,1.0,Low,1,117.0
4.53,5.8,Yes,9,1.0,Low,0,122.0
4.07,5.56,No,9,5.0,Low,0,127.0
1.3900000000000006,8.94,No,3,2.0,Low,1,130.0
4.73,4.89,No,10,2.0,Low,1,124.0
1.0,8.63,No,6,,Low,1,136.0
2.8200000000000003,7.2,No,6,4.0,Medium,1,113.0
2.76,7.43,Yes,7,1.0,Medium,0,125.0
4.11,5.73,No,7,3.0,Medium,0,132.0
2.3600000000000003,7.31,Yes,8,0.0,High,0,131.0
1.2699999999999996,9.21,No,10,2.0,High,1,155.0
3.9400000000000004,6.44,Yes,4,3.0,Low,0,107.0
2.71,7.29,No,6,4.0,Low,1,115.0
0.5899999999999999,9.8,No,10,3.0,Low,0,152.0
,6.55,Yes,9,0.0,Medium,1,120.0
2.05,7.75,No,2,2.0,Low,0,123.0
1.25,8.77,No,6,,High,0,112.0
3.8,6.09,No,3,2.0,Medium,0,116.0
4.47,5.9,No,2,0.0,Low,1,95.0
0.5099999999999998,9.63,No,2,5.0,Medium,1,121.0
3.92,5.77,No,10,2.0,Low,0,115.0
2.0199999999999996,8.22,,9,5.0,Low,0,126.0
4.83,4.93,,3,1.0,Low,0,104.0
1.1600000000000001,8.84,No,9,4.0,Low,1,146.0
3.1399999999999997,7.04,Yes,4,1.0,Low,1,99.0
4.81,5.5,Yes,4,5.0,Low,0,96.0
3.3099999999999996,7.13,Yes,1,4.0,Low,1,105.0
4.68,5.68,No,8,4.0,Medium,0,134.0
4.47,5.52,No,1,5.0,Low,1,97.0
2.24,7.36,No,10,4.0,High,1,116.0
3.3600000000000003,6.34,Yes,3,2.0,Low,0,104.0
2.12,8.18,Yes,7,5.0,Low,0,133.0
2.3899999999999997,7.56,No,6,,Medium,1,96.0
0.5999999999999996,9.0,No,5,4.0,Low,0,133.0
2.8099999999999996,7.59,Yes,4,0.0,Low,1,112.0
2.42,7.93,Yes,2,5.0,High,0,117.0
3.2800000000000002,6.32,No,10,2.0,Medium,1,143.0
4.82,4.99,No,2,1.0,Medium,0,100.0
2.83,7.61,No,1,5.0,Low,0,110.0
0.23000000000000043,10.11,No,1,4.0,High,1,108.0
3.91,5.69,Yes,10,1.0,Medium,0,145.0
0.39000000000000057,9.16,No,9,3.0,Medium,1,142.0
0.03999999999999915,9.52,Yes,5,,Low,1,135.0
3.0199999999999996,6.54,No,8,,Medium,1,119.0
4.08,5.88,No,10,5.0,High,0,125.0
0.6400000000000006,9.68,Yes,9,4.0,Low,0,149.0
1.9399999999999995,7.96,No,6,5.0,Low,1,126.0
3.91,5.89,Yes,2,0.0,Medium,1,87.0
1.2599999999999998,8.34,No,4,5.0,Low,0,127.0
2.95,7.25,Yes,6,5.0,Medium,1,117.0
4.66,5.36,No,4,2.0,Medium,0,92.0
2.5599999999999996,7.24,Yes,3,,Low,0,113.0
3.21,6.67,Yes,2,5.0,Medium,1,103.0
0.3000000000000007,9.96,Yes,10,3.0,Low,0,169.0
2.13,7.51,Yes,10,2.0,Medium,1,106.0
4.33,5.58,No,10,2.0,Low,1,135.0
2.24,7.34,No,10,2.0,Medium,1,144.0
4.22,5.39,Yes,2,5.0,Medium,0,77.0
3.2800000000000002,6.9,No,3,3.0,Medium,0,104.0
3.5300000000000002,6.97,Yes,5,3.0,High,0,107.0
4.65,5.43,Yes,7,3.0,High,0,93.0
1.1099999999999994,8.61,No,2,0.0,Low,1,107.0
0.2400000000000002,10.1,Yes,3,3.0,Low,1,121.0
4.67,5.4,No,10,0.0,Medium,1,133.0
1.1899999999999995,8.53,No,2,5.0,Low,0,131.0
4.03,6.32,No,10,5.0,Low,0,146.0
2.7199999999999998,6.85,Yes,3,,High,0,112.0
3.5300000000000002,6.33,No,8,5.0,Medium,0,112.0
0.7599999999999998,9.52,No,9,4.0,Low,1,144.0
0.40000000000000036,9.15,No,3,1.0,Medium,0,124.0
4.79,5.36,Yes,7,2.0,Low,1,101.0
4.93,4.67,No,4,0.0,Low,1,102.0
0.9399999999999995,8.92,Yes,1,3.0,Medium,1,112.0
0.33999999999999986,9.48,Yes,3,,Low,0,121.0
3.7699999999999996,6.42,No,6,2.0,Low,1,124.0
0.02999999999999936,10.35,Yes,3,2.0,Low,1,137.0
2.0700000000000003,8.16,No,6,4.0,Medium,1,123.0
1.08,8.84,Yes,8,0.0,Low,0,147.0
4.7,5.39,Yes,5,3.0,Medium,0,93.0
0.15000000000000036,9.4,No,10,,Low,1,155.0
0.27999999999999936,10.11,No,1,0.0,Low,0,127.0
4.05,5.58,No,2,0.0,Low,0,92.0
1.2599999999999998,8.42,Yes,3,1.0,High,0,113.0
4.72,5.39,No,5,4.0,Low,1,97.0
1.5899999999999999,8.86,No,2,3.0,Low,0,130.0
3.01,7.26,No,2,2.0,Low,1,107.0
4.35,5.2,Yes,7,0.0,High,0,95.0
0.8000000000000007,9.41,No,5,,Medium,1,136.0
2.9000000000000004,7.09,No,10,3.0,Low,0,128.0
0.3699999999999992,9.24,No,7,4.0,Low,0,127.0
1.3000000000000007,8.79,Yes,8,1.0,Low,0,121.0
2.67,7.24,Yes,7,0.0,Low,1,128.0
2.3899999999999997,7.99,Yes,7,,Medium,0,110.0
2.42,7.47,No,6,4.0,High,1,136.0
2.38,7.3,Yes,5,2.0,Low,1,98.0
,7.68,No,1,0.0,Medium,0,118.0
3.5,6.61,No,10,3.0,High,0,126.0
0.5399999999999991,9.41,Yes,7,5.0,Medium,1,139.0
0.17999999999999972,10.07,No,4,3.0,Low,1,130.0
4.3,5.97,,9,2.0,Low,1,127.0
2.51,7.61,No,2,4.0,Medium,1,110.0
3.6100000000000003,5.96,Yes,1,0.0,High,0,97.0
1.3699999999999992,8.64,No,6,4.0,High,0,127.0
1.7899999999999991,7.93,No,4,5.0,Medium,0,122.0
1.9600000000000009,8.3,Yes,2,3.0,High,0,106.0
4.76,5.56,No,9,1.0,Low,0,118.0
1.0999999999999996,9.38,No,10,0.0,Medium,0,144.0
2.0599999999999996,8.41,No,6,1.0,Low,0,111.0
2.38,7.81,No,8,4.0,High,0,114.0
1.6300000000000008,8.77,Yes,8,2.0,Medium,0,142.0
4.45,5.16,Yes,1,5.0,High,1,91.0
0.7200000000000006,9.11,No,2,5.0,Medium,1,120.0
3.2,6.34,No,3,3.0,Medium,1,104.0
0.9100000000000001,9.31,No,2,5.0,Low,1,131.0
4.34,5.36,Yes,6,0.0,High,0,93.0
1.5500000000000007,8.39,Yes,5,3.0,Low,1,120.0
4.87,5.31,No,9,1.0,Low,0,119.0
3.3899999999999997,6.61,No,8,4.0,Medium,0,114.0
0.4900000000000002,9.9,No,2,,Low,1,128.0
4.51,5.62,No,8,5.0,Low,0,106.0
0.1999999999999993,9.99,No,10,0.0,High,1,151.0
1.42,8.46,No,10,3.0,High,1,141.0
3.01,6.72,Yes,7,5.0,Medium,0,125.0
4.89,5.21,Yes,9,0.0,Low,0,125.0
2.42,8.03,Yes,5,1.0,Low,1,139.0
0.0600000000000005,9.83,No,3,1.0,Low,1,137.0
4.71,4.87,No,6,3.0,Low,1,90.0
,8.1,No,4,4.0,Low,1,111.0
4.44,5.14,Yes,3,0.0,Medium,0,85.0
5.0,4.81,No,6,4.0,Low,1,109.0
1.5299999999999994,8.06,Yes,5,2.0,Low,1,129.0
,7.25,No,1,3.0,High,1,92.0
3.37,6.16,Yes,2,5.0,Medium,0,104.0
2.6399999999999997,7.35,No,4,1.0,Low,0,107.0
4.41,5.36,Yes,10,2.0,Low,1,116.0
2.58,6.97,Yes,1,1.0,High,0,80.0
1.1300000000000008,8.88,No,7,2.0,Low,0,126.0
4.68,5.03,No,9,4.0,Low,1,107.0
2.16,7.77,Yes,5,1.0,Low,0,111.0
0.40000000000000036,9.45,No,3,,High,1,132.0
1.1099999999999994,8.94,No,4,1.0,Medium,1,111.0
2.3200000000000003,7.49,No,2,4.0,High,0,132.0
2.4400000000000004,7.52,,3,1.0,High,1,109.0
3.01,6.56,Yes,3,5.0,Low,0,114.0
4.19,6.14,Yes,2,5.0,Low,0,98.0
3.17,7.24,No,10,3.0,Low,0,143.0
1.5999999999999996,8.8,No,2,1.0,Medium,1,107.0
2.8499999999999996,6.91,No,3,2.0,High,0,103.0
4.73,5.63,No,7,0.0,High,1,129.0
3.09,7.02,No,4,0.0,Low,1,110.0
1.6899999999999995,8.35,Yes,3,5.0,Medium,1,132.0
4.94,4.57,,5,2.0,Medium,0,90.0
4.39,5.26,No,6,3.0,Low,1,110.0
0.4399999999999995,9.23,Yes,1,3.0,Low,0,138.0
0.5399999999999991,9.15,No,1,2.0,High,0,104.0
1.6899999999999995,8.33,No,2,0.0,Low,0,131.0
2.17,8.28,No,4,4.0,Medium,1,128.0
1.3399999999999999,8.72,No,10,3.0,High,1,132.0
1.2799999999999994,8.43,No,10,3.0,High,0,142.0
0.41000000000000014,9.97,No,2,3.0,Low,1,138.0
2.1900000000000004,7.66,No,1,0.0,Medium,1,107.0
4.16,5.5,No,8,2.0,Low,1,101.0
0.40000000000000036,9.57,No,9,1.0,Low,1,138.0
1.42,8.36,No,9,3.0,Low,1,138.0
4.58,5.71,No,6,1.0,Low,0,109.0
2.3899999999999997,7.17,No,9,4.0,Medium,0,136.0
4.24,5.81,Yes,5,4.0,Low,1,114.0
1.5199999999999996,8.2,Yes,8,0.0,Low,1,118.0
4.64,5.72,No,5,3.0,High,1,106.0
,8.61,Yes,5,4.0,Low,0,137.0
3.0300000000000002,7.39,No,10,4.0,High,0,136.0
0.6400000000000006,9.32,Yes,6,5.0,Medium,1,147.0
2.46,7.88,No,3,4.0,Low,1,128.0
3.9000000000000004,6.45,No,10,4.0,Low,0,137.0
2.1900000000000004,7.69,,10,2.0,Low,1,137.0
4.9,4.96,Yes,2,2.0,Low,0,77.0
1.9499999999999993,8.34,No,2,4.0,Low,0,123.0
4.02,6.29,Yes,3,,Medium,0,109.0
0.2599999999999998,9.63,No,4,1.0,Medium,1,128.0
4.92,4.65,Yes,1,3.0,Low,1,78.0
3.9400000000000004,5.63,No,6,2.0,Medium,0,96.0
0.4499999999999993,9.29,Yes,8,4.0,Low,1,155.0
2.5,7.94,No,4,4.0,Low,1,123.0
1.0299999999999994,8.69,Yes,4,3.0,Low,1,133.0
3.71,6.38,Yes,3,1.0,Low,0,105.0
3.16,6.86,Yes,3,5.0,Low,1,115.0
0.009999999999999787,9.85,Yes,6,4.0,Medium,0,147.0
0.15000000000000036,10.25,No,1,4.0,Low,1,123.0
0.2699999999999996,9.76,Yes,10,4.0,Low,0,155.0
3.58,6.6,No,2,5.0,Low,0,105.0
2.41,7.81,No,4,5.0,Low,1,119.0
0.09999999999999964,9.9,Yes,5,2.0,Low,1,133.0
0.5999999999999996,8.93,Yes,9,0.0,Low,0,141.0
3.6500000000000004,6.24,No,10,1.0,High,1,114.0
,7.7,No,3,2.0,High,0,119.0
1.33,9.17,Yes,10,2.0,High,0,130.0
3.1399999999999997,7.0,Yes,6,3.0,Low,1,120.0
3.6399999999999997,6.66,No,6,1.0,Low,0,112.0
1.5199999999999996,8.48,No,4,4.0,Medium,1,137.0
0.05000000000000071,10.02,No,10,1.0,Medium,0,149.0
0.6500000000000004,9.14,Yes,7,2.0,Medium,0,144.0
2.41,8.02,No,2,1.0,Medium,0,93.0
0.5899999999999999,9.06,No,6,,High,0,131.0
4.5,5.14,No,9,1.0,Medium,0,121.0
4.0,5.97,No,3,4.0,Low,0,108.0
4.65,5.18,No,2,3.0,Low,1,108.0
4.44,5.88,No,5,3.0,Low,0,106.0
3.7,6.35,Yes,5,0.0,Low,0,124.0
4.04,6.37,No,2,5.0,Low,0,131.0
1.8200000000000003,8.14,No,8,4.0,Low,0,134.0
1.5700000000000003,8.57,No,1,0.0,Low,1,106.0
4.04,6.2,Yes,4,1.0,Low,0,121.0
4.72,5.46,Yes,5,2.0,High,1,115.0
0.8200000000000003,9.47,No,3,1.0,Medium,0,116.0
2.04,7.95,No,6,0.0,Low,0,119.0
2.4299999999999997,7.39,Yes,6,3.0,Low,0,122.0
2.37,8.02,No,8,0.0,Medium,0,113.0
2.08,7.56,Yes,8,3.0,Low,1,123.0
0.16999999999999993,9.91,Yes,2,2.0,Medium,1,112.0
4.4,5.93,No,3,3.0,Low,0,97.0
4.95,4.94,Yes,4,1.0,High,0,90.0
2.08,8.12,Yes,8,1.0,Medium,0,131.0
0.4299999999999997,9.66,Yes,3,4.0,Medium,1,142.0
1.6999999999999993,8.04,Yes,3,1.0,Medium,1,102.0
3.71,6.57,Yes,7,0.0,Medium,1,123.0
1.0999999999999996,8.77,Yes,10,1.0,Low,1,141.0
3.62,6.22,No,6,5.0,Medium,1,115.0
2.8200000000000003,7.51,No,5,3.0,Low,1,129.0
1.8599999999999994,8.39,No,2,0.0,Low,0,102.0
2.34,7.99,Yes,6,,Medium,1,131.0
0.40000000000000036,9.27,Yes,10,1.0,Medium,1,144.0
1.4399999999999995,8.97,No,6,2.0,High,1,130.0
0.7300000000000004,9.29,Yes,4,3.0,Low,0,133.0
0.07000000000000028,10.01,No,4,5.0,Low,0,163.0
0.8000000000000007,9.55,No,1,1.0,Low,0,113.0
0.39000000000000057,9.37,Yes,2,1.0,Low,1,116.0
3.2800000000000002,6.65,Yes,4,3.0,Low,1,107.0
4.27,5.85,Yes,8,0.0,Medium,0,106.0
4.36,5.7,Yes,9,4.0,Low,0,118.0
2.4699999999999998,7.28,No,9,3.0,Low,0,145.0
3.2199999999999998,6.45,Yes,5,5.0,High,1,124.0
1.08,8.48,No,10,4.0,Low,1,140.0
4.07,5.97,No,5,0.0,Medium,0,95.0
4.88,5.5,Yes,5,5.0,Medium,0,113.0
1.6500000000000004,8.81,No,4,0.0,Low,1,117.0
1.8499999999999996,7.91,No,6,3.0,Low,0,134.0
0.2699999999999996,9.41,No,6,2.0,Low,1,138.0
2.01,7.52,No,3,0.0,Low,1,95.0
0.03999999999999915,10.0,No,10,0.0,High,0,157.0
2.83,7.43,No,7,,Low,0,147.0
2.5300000000000002,7.53,No,8,1.0,Low,1,122.0
0.8300000000000001,9.61,,4,3.0,High,1,120.0
0.4399999999999995,9.71,No,4,,High,1,131.0
0.6300000000000008,9.71,No,8,,Medium,1,148.0
2.79,7.12,No,8,4.0,Low,0,137.0
,5.12,Yes,4,2.0,Low,0,122.0
1.3200000000000003,8.97,No,2,0.0,Low,0,115.0
2.9000000000000004,6.89,No,2,1.0,Medium,0,93.0
4.06,5.9,No,4,4.0,Low,0,96.0
0.8000000000000007,8.82,No,9,3.0,Low,0,136.0
0.02999999999999936,9.56,No,4,0.0,Low,1,127.0
3.3600000000000003,6.88,Yes,4,0.0,Medium,0,124.0
,9.17,No,7,2.0,Medium,1,128.0
1.0199999999999996,8.92,No,4,4.0,Medium,1,128.0
4.93,5.2,Yes,10,,Low,0,121.0
4.79,5.19,Yes,6,2.0,Low,1,120.0
2.5999999999999996,7.09,No,4,5.0,High,0,136.0
0.05000000000000071,10.04,Yes,2,5.0,Low,1,126.0
2.84,6.85,No,1,5.0,High,1,95.0
0.009999999999999787,9.79,Yes,9,4.0,High,0,154.0
3.25,7.17,No,6,3.0,Medium,0,126.0
2.09,7.62,Yes,5,,Low,1,141.0
3.8499999999999996,6.18,Yes,4,0.0,High,0,103.0
3.0,6.69,Yes,6,2.0,Medium,0,111.0
1.4100000000000001,8.97,No,4,3.0,Low,0,134.0
4.15,6.25,Yes,4,0.0,Low,1,117.0
1.5199999999999996,8.88,No,8,0.0,Low,0,144.0
2.79,6.8,No,2,5.0,High,0,108.0
4.08,5.5,,2,2.0,Medium,1,104.0
0.40000000000000036,9.2,No,8,3.0,Medium,1,150.0
1.0700000000000003,8.86,No,4,2.0,Low,1,140.0
2.3899999999999997,7.63,No,3,5.0,Medium,0,122.0
0.41999999999999993,9.73,Yes,5,3.0,High,1,126.0
4.42,5.49,,3,3.0,Low,0,104.0
0.6500000000000004,9.68,Yes,3,2.0,Low,1,140.0
1.5099999999999998,8.55,No,5,5.0,Low,0,124.0
3.16,6.71,No,10,5.0,High,0,132.0
2.0700000000000003,8.29,Yes,8,2.0,Low,0,131.0
1.4399999999999995,8.15,No,8,,High,0,130.0
2.38,7.98,No,8,2.0,Low,1,146.0
1.9499999999999993,7.85,Yes,3,3.0,High,1,111.0
2.37,7.56,Yes,2,0.0,Low,1,108.0
4.5,5.74,Yes,7,5.0,High,0,98.0
3.2300000000000004,6.56,Yes,2,2.0,Low,0,112.0
2.6500000000000004,7.72,No,8,2.0,High,1,130.0
3.7699999999999996,6.13,No,9,4.0,Medium,1,145.0
1.6199999999999992,8.06,No,9,5.0,Low,0,139.0
3.29,6.73,No,2,0.0,Low,1,104.0
1.7599999999999998,8.03,Yes,2,5.0,High,0,113.0
4.48,5.69,No,2,2.0,Low,1,115.0
2.71,6.97,No,5,4.0,Low,1,119.0
2.76,7.59,Yes,5,5.0,High,0,120.0
3.0599999999999996,7.42,Yes,8,1.0,Low,1,134.0
1.33,8.96,No,7,0.0,Medium,0,131.0
2.0199999999999996,7.93,Yes,5,1.0,Low,0,117.0
2.4800000000000004,7.1,No,8,3.0,Low,0,131.0
2.5999999999999996,7.58,No,2,5.0,Low,0,127.0
3.6399999999999997,6.18,No,6,1.0,Low,0,103.0
2.4800000000000004,7.29,No,4,0.0,Low,1,114.0
2.21,8.24,No,8,5.0,High,1,124.0
1.5500000000000007,8.59,Yes,2,0.0,Low,0,126.0
4.84,5.21,Yes,3,3.0,Medium,0,81.0
2.0199999999999996,8.1,No,3,3.0,High,1,106.0
0.7300000000000004,8.93,No,10,,Medium,1,144.0
0.3800000000000008,9.26,Yes,4,1.0,Low,0,142.0
1.2200000000000006,8.61,Yes,5,5.0,Low,1,132.0
1.5600000000000005,8.48,No,4,3.0,Low,0,119.0
0.8900000000000006,8.72,No,4,4.0,Low,1,147.0
,5.96,No,5,5.0,Medium,0,97.0
2.3899999999999997,7.19,Yes,10,5.0,Low,0,117.0
2.29,7.65,No,8,2.0,Medium,1,131.0
1.8499999999999996,8.07,No,1,3.0,Low,1,108.0
2.9800000000000004,7.27,Yes,7,2.0,Medium,1,111.0
1.4000000000000004,8.57,No,4,4.0,Medium,1,130.0
4.24,6.1,No,10,5.0,Medium,1,131.0
4.96,4.68,No,4,0.0,Medium,1,86.0
3.09,7.34,No,10,5.0,Medium,1,123.0
2.09,7.82,No,8,2.0,High,1,133.0
3.54,6.4,No,5,1.0,Low,1,118.0
3.7,6.36,No,4,0.0,Low,1,105.0
4.81,5.46,Yes,5,5.0,Low,1,130.0
1.6500000000000004,8.48,Yes,6,,High,1,113.0
3.99,6.4,No,10,4.0,Medium,1,113.0
4.99,4.94,No,9,5.0,Low,1,115.0
4.74,5.12,Yes,2,5.0,High,0,91.0
2.8600000000000003,7.1,Yes,10,2.0,Medium,1,132.0
3.76,6.26,Yes,1,2.0,Low,0,97.0
0.27999999999999936,9.47,Yes,4,3.0,Medium,1,131.0
4.13,6.12,No,8,1.0,Low,1,107.0
3.25,6.6,No,10,5.0,Medium,0,146.0
0.16999999999999993,10.08,No,1,3.0,High,0,117.0
0.019999999999999574,10.1,No,4,0.0,Low,1,142.0
3.24,6.87,Yes,4,0.0,High,0,105.0
0.3100000000000005,9.31,No,6,2.0,Medium,1,136.0
2.87,7.17,Yes,2,3.0,Low,0,116.0
0.8000000000000007,9.46,No,1,0.0,High,0,113.0
3.5199999999999996,6.65,No,7,2.0,Medium,1,124.0
4.04,6.01,Yes,4,3.0,Low,0,122.0
4.94,4.72,No,10,5.0,Medium,0,121.0
3.2699999999999996,6.74,No,1,3.0,Medium,1,107.0
4.89,5.26,No,4,4.0,Medium,0,101.0
2.41,7.6,Yes,7,3.0,Medium,1,139.0
2.3,7.41,No,4,1.0,Medium,0,104.0
0.08000000000000007,10.19,Yes,2,1.0,Low,0,144.0
1.9100000000000001,7.74,No,10,0.0,Low,1,134.0
2.71,7.29,No,1,3.0,High,1,85.0
2.59,7.59,Yes,10,1.0,High,0,129.0
2.8200000000000003,7.33,Yes,4,5.0,High,0,106.0
3.38,6.91,No,8,2.0,Low,0,135.0
3.4800000000000004,6.47,No,4,2.0,High,0,96.0
4.12,6.16,,5,1.0,High,1,97.0
4.91,4.89,No,4,0.0,Low,0,78.0
0.08999999999999986,10.03,No,2,0.0,Low,1,119.0
4.93,5.3,Yes,9,3.0,Low,0,96.0
0.33000000000000007,10.04,No,1,1.0,Low,0,106.0
1.3100000000000005,8.89,No,8,0.0,Medium,0,139.0
2.7199999999999998,7.6,No,3,4.0,High,0,117.0
4.48,5.3,No,1,2.0,High,1,89.0
0.46000000000000085,9.67,No,10,1.0,High,1,131.0
2.4400000000000004,7.65,No,4,4.0,Low,1,121.0
1.7400000000000002,8.49,Yes,1,0.0,Low,0,110.0
4.5,5.76,No,9,3.0,High,1,104.0
4.05,5.84,No,1,2.0,Low,0,112.0
