id,vendor_id,pickup_datetime,passenger_count,trip_duration
id0541546,2,2016-02-29 19:14:12,2,852
id0187430,2,2016-01-10 01:52:40,2,385
id2049602,1,2016-04-08 08:09:19,1,519
id3828260,2,2016-03-26 17:16:31,1,234
id3687685,2,2016-01-24 17:28:55,5,403
id1992519,2,2016-06-24 01:18:47,1,433
id0279384,2,2016-06-25 16:13:22,6,291
id3622007,1,2016-03-20 08:04:45,1,223
id1441288,1,2016-02-01 03:06:45,1,241
id2796490,2,2016-03-03 08:52:41,1,345
id3549783,1,2016-03-31 21:47:18,2,248
id0810553,1,2016-04-29 14:37:08,1,2290
id2415620,2,2016-05-10 12:30:40,1,1506
id1217467,1,2016-03-31 19:14:23,1,540
id1986858,2,2016-05-29 18:30:00,1,3091
id1719380,1,2016-01-14 18:37:41,1,725
id3412831,2,2016-04-15 01:47:32,1,741
id3957849,2,2016-06-04 14:14:12,1,495
id0699566,2,2016-04-04 09:45:01,1,850
id0233026,1,2016-01-30 05:16:27,1,1301
id2086840,1,2016-06-28 14:36:40,1,467
id3943335,1,2016-06-24 19:08:58,1,598
id1224671,2,2016-06-21 19:35:23,1,517
id3762424,1,2016-06-04 15:35:52,1,947
id1363168,2,2016-06-14 01:19:06,1,1537
id0584381,2,2016-03-22 06:55:49,1,389
id0423458,1,2016-01-31 01:47:35,1,241
id0380808,2,2016-06-18 15:34:56,1,812
id1746145,1,2016-01-21 17:47:24,1,237
id0342112,2,2016-02-06 15:54:29,2,1312
id2573907,2,2016-04-10 13:24:33,1,974
id1353913,2,2016-05-16 11:29:17,1,217
id2198959,2,2016-02-22 09:06:37,1,86358
id3675937,1,2016-02-05 17:02:13,1,1081
id0367321,2,2016-04-26 08:15:33,1,869
id1314421,1,2016-06-27 13:12:23,1,2951
id1251872,1,2016-06-24 22:42:51,1,1017
id2186471,1,2016-02-05 14:23:00,1,1014
id2146665,1,2016-01-13 22:42:44,1,334
id3605669,1,2016-02-27 00:32:03,1,1204
id1475434,1,2016-06-02 19:51:22,1,204
id1943569,2,2016-04-03 13:30:07,1,2531
id0649859,2,2016-01-17 16:41:44,1,511
id0561058,1,2016-03-05 17:44:49,4,643
id1512818,1,2016-01-04 21:05:14,1,372
id2572159,2,2016-03-23 19:12:28,5,814
id2417077,1,2016-01-20 20:17:17,1,665
id2169735,2,2016-06-13 21:08:36,1,577
id2421191,2,2016-06-12 01:42:07,1,834
id0014294,2,2016-06-11 13:57:30,2,885
id1503893,2,2016-04-28 14:00:07,1,512
id0834738,1,2016-06-01 11:45:52,1,327
id3192999,2,2016-01-28 13:42:05,1,282
id2337304,1,2016-03-21 11:41:55,1,461
id0760105,2,2016-05-17 07:21:37,2,346
id1073562,2,2016-06-10 10:39:01,6,237
id2604673,2,2016-03-04 02:12:36,3,507
id3163939,2,2016-01-29 23:38:43,1,797
id2093168,2,2016-02-17 18:09:40,5,487
id2211944,2,2016-03-02 18:48:13,1,656
id3933593,1,2016-02-04 18:59:52,2,748
id3825370,1,2016-05-08 16:57:30,4,2358
id0400532,1,2016-03-05 10:49:12,1,580
id1169242,2,2016-02-17 10:04:52,1,616
id3608957,2,2016-04-20 21:06:12,1,335
id0993015,2,2016-01-10 10:39:02,5,261
id2835152,1,2016-04-04 08:37:37,1,1650
id1550744,2,2016-03-19 20:56:46,3,278
id2750992,1,2016-05-05 11:37:22,1,503
id0241292,2,2016-02-11 15:04:56,5,208
id2835059,2,2016-03-31 08:21:07,1,1362
id1196621,1,2016-04-29 20:40:51,1,1562
id3078679,1,2016-01-22 08:04:52,1,786
id2986606,2,2016-04-12 22:48:31,1,391
id2970989,2,2016-06-29 13:36:45,3,1401
id2879921,1,2016-02-21 15:54:28,1,2515
id3323162,2,2016-06-20 22:50:01,6,405
id1534820,2,2016-02-26 21:44:51,2,376
id3542985,2,2016-06-17 13:36:41,1,228
id3226881,2,2016-05-24 13:07:41,2,1669
id0555891,2,2016-02-06 19:43:00,4,962
id3689468,2,2016-06-20 16:54:46,1,395
id1898837,2,2016-04-09 18:09:05,1,1307
id1933323,1,2016-04-28 13:44:06,1,797
id1805693,2,2016-02-16 18:32:40,1,3709
id3365730,2,2016-05-07 23:03:26,1,250
id3094859,2,2016-06-22 20:37:01,1,469
id3981651,1,2016-05-10 09:17:06,1,225
id2292810,2,2016-04-10 18:49:30,2,320
id3134414,2,2016-04-19 13:06:36,1,175
id1153537,1,2016-06-30 22:02:19,1,501
id2152512,1,2016-04-14 01:32:52,1,800
id1144428,2,2016-02-28 16:07:00,1,322
id1680479,2,2016-05-13 17:48:44,3,1998
id3700368,1,2016-04-24 19:04:06,1,269
id2033204,2,2016-06-12 20:16:02,3,730
id2458450,1,2016-03-28 11:02:14,1,574
id1481775,2,2016-04-22 12:22:47,6,426
id0842770,1,2016-06-18 01:12:15,1,378
id2260573,1,2016-01-16 05:10:05,1,496
id2188386,2,2016-03-18 10:56:47,6,1267
id1697039,2,2016-02-02 16:14:34,2,496
id3779951,1,2016-01-28 22:27:31,1,603
id1318022,1,2016-05-29 03:33:43,1,215
id2244146,1,2016-05-17 18:58:52,1,733
id2042567,2,2016-04-03 03:09:29,1,715
id0820903,2,2016-03-23 21:01:30,1,2407
id2274367,1,2016-05-07 20:37:25,2,531
id1306492,1,2016-02-24 12:34:54,1,1631
id1072250,2,2016-02-19 19:39:57,1,449
id0825375,2,2016-04-26 07:57:03,5,270
id3171732,1,2016-04-16 23:30:14,1,515
id2168663,2,2016-02-24 15:56:30,2,371
id2572384,2,2016-05-11 15:17:53,1,890
id2129069,1,2016-02-15 12:53:59,1,761
id1262614,2,2016-01-10 01:10:12,1,1649
id0591292,1,2016-06-09 18:43:04,1,1447
id3954041,2,2016-03-21 07:43:58,1,345
id0268390,2,2016-05-28 22:48:24,1,1294
id2444968,1,2016-01-15 08:34:41,1,850
id0582696,2,2016-02-26 23:02:51,5,688
id3253951,2,2016-06-02 22:06:11,1,1356
id0320632,2,2016-02-18 23:34:11,5,348
id3696985,2,2016-01-08 10:19:06,1,605
id3820053,1,2016-04-28 18:24:58,1,476
id3153675,1,2016-03-21 18:08:05,4,454
id1962160,1,2016-02-03 17:53:05,1,571
id2067981,1,2016-04-24 16:23:59,1,512
id0303045,2,2016-02-09 22:09:46,1,1829
id3003070,1,2016-03-25 22:01:36,3,216
id0299071,2,2016-05-21 01:50:55,2,14
id0226940,2,2016-01-14 23:44:16,3,225
id1134374,1,2016-02-24 11:18:18,1,534
id2020454,2,2016-06-15 22:09:55,1,821
id2191579,1,2016-06-22 09:45:34,1,428
id3405601,2,2016-05-27 08:46:41,1,574
id2388942,2,2016-01-26 06:06:33,1,3279
id2608853,1,2016-02-08 12:26:42,1,324
id2071056,2,2016-03-20 13:48:05,2,622
id0554562,1,2016-04-17 17:08:50,2,390
id0125387,2,2016-03-28 18:59:45,5,551
id1716805,2,2016-05-11 08:05:15,1,1028
id0100686,1,2016-04-12 14:09:07,1,1105
id2754012,1,2016-04-13 15:39:12,1,349
id2335508,2,2016-03-09 08:07:46,1,1416
id0568590,1,2016-05-04 21:53:51,1,359
id2093145,1,2016-05-14 13:57:02,1,856
id2915468,1,2016-02-29 00:02:53,2,507
id1598619,1,2016-01-21 06:47:03,1,324
id2004064,1,2016-05-16 18:37:07,1,1186
id1881166,1,2016-03-15 12:31:24,1,1968
id0322080,2,2016-01-14 14:40:42,1,615
id0074858,2,2016-05-07 04:12:33,1,152
id3880652,2,2016-05-06 00:34:23,2,678
id3688395,2,2016-02-14 15:41:33,1,583
id3315628,1,2016-03-18 15:10:05,1,778
id1468550,1,2016-01-06 16:55:45,1,204
id0765805,2,2016-04-12 09:39:06,1,545
id3827300,2,2016-06-14 08:40:15,5,454
id1469263,2,2016-04-01 09:31:01,1,1184
id3309626,2,2016-02-23 10:06:01,1,1005
id3109790,2,2016-03-02 16:43:08,1,1045
id2623691,2,2016-04-15 09:23:26,4,269
id2633781,1,2016-04-29 14:35:08,1,858
id3298502,1,2016-01-13 22:32:03,1,203
id0816736,1,2016-05-12 21:46:25,1,1056
id3827141,2,2016-05-18 13:49:06,1,2601
id3045413,2,2016-06-22 11:29:27,1,323
id2715448,1,2016-05-21 14:47:12,1,658
id0717276,2,2016-05-06 18:01:52,2,1044
id2496239,2,2016-06-04 16:12:09,3,713
id2723751,1,2016-03-27 21:58:56,3,2417
id3632178,1,2016-06-10 12:34:46,2,739
id3265503,1,2016-05-09 18:23:27,1,665
id3947822,2,2016-05-29 19:09:06,1,1434
id0797834,2,2016-03-18 20:54:22,1,392
id1309572,1,2016-06-09 20:16:31,1,349
id0147814,2,2016-03-04 19:07:11,2,332
id1212085,2,2016-06-24 07:54:44,6,1862
id1908785,1,2016-06-03 12:35:29,1,679
id3651996,2,2016-02-21 16:54:32,6,1650
id3442930,1,2016-01-07 20:34:26,4,307
id3936185,2,2016-03-15 13:38:56,2,572
id3124670,1,2016-04-20 09:24:03,1,420
id3958936,2,2016-01-22 17:47:23,1,943
id3727527,2,2016-01-18 06:29:19,3,765
id1715918,1,2016-03-14 21:15:02,1,294
id3964137,1,2016-02-02 12:56:15,1,827
id0492207,2,2016-04-03 14:10:02,2,585
id3135189,2,2016-04-15 21:25:20,1,717
id2398246,2,2016-06-04 22:43:48,1,373
id2945369,1,2016-04-15 23:56:46,1,545
id3975676,1,2016-03-16 14:40:12,1,1250
id1396738,2,2016-01-16 22:50:37,1,352
id2118404,2,2016-04-23 21:22:48,3,404
id1988728,1,2016-01-11 12:50:24,1,1261
id1018341,2,2016-05-22 14:03:03,2,384
id2817862,2,2016-06-30 11:33:01,5,1703
id3790698,2,2016-06-23 06:37:10,1,763
id0003996,1,2016-01-28 23:06:58,2,419
id1864596,2,2016-01-24 15:02:49,1,460
id1144014,2,2016-03-24 10:24:49,1,1005
id3194522,2,2016-04-29 14:30:42,1,263
id2990665,2,2016-05-22 00:01:23,5,799
id3617562,1,2016-03-30 19:06:27,1,479
id0446313,1,2016-03-10 15:00:35,1,421
id0410627,2,2016-06-04 21:08:58,1,2622
id0053191,1,2016-01-09 00:18:11,1,729
id1879474,2,2016-05-21 13:56:07,5,1500
id3736718,2,2016-02-13 17:37:13,5,415
id0996915,2,2016-05-25 23:05:56,1,333
id2714872,2,2016-06-03 18:21:29,1,378
id0058076,2,2016-06-29 17:10:57,1,1215
id2493035,2,2016-05-20 00:16:51,2,979
id1868658,1,2016-06-06 07:08:37,1,1060
id0866387,1,2016-06-08 16:22:27,1,1420
id2012220,1,2016-06-20 07:21:52,1,426
id2203758,1,2016-04-12 05:39:28,1,267
id0184500,2,2016-05-14 13:13:15,1,2135
id1370946,1,2016-05-11 11:32:49,1,1208
id1721643,2,2016-05-28 21:43:50,5,1895
id2242092,2,2016-05-07 12:01:58,1,1128
id0573448,1,2016-04-19 14:01:25,1,377
id1146518,1,2016-01-16 08:32:01,1,889
id3390739,1,2016-03-10 07:47:40,1,670
id3029089,1,2016-01-29 19:52:31,1,773
id0079541,1,2016-02-07 16:31:09,1,1499
id2874887,1,2016-05-03 12:19:12,1,857
id2981609,2,2016-04-09 16:14:28,1,535
id1400582,1,2016-01-20 21:44:16,1,250
id0453507,1,2016-04-05 18:26:25,1,547
id2214074,2,2016-04-06 10:36:13,2,447
id0485072,2,2016-04-18 14:52:49,1,1195
id1451821,2,2016-04-02 19:40:30,1,421
id2865974,2,2016-01-09 21:15:10,1,595
id2328340,2,2016-03-12 22:39:17,5,472
id1627048,1,2016-02-09 14:19:06,1,482
id3606406,1,2016-02-23 23:32:12,2,619
id3037723,1,2016-01-02 22:47:15,1,608
id3900486,2,2016-02-27 01:05:00,2,730
id1535739,1,2016-04-05 14:56:51,1,2132
id1641505,2,2016-02-16 09:53:50,1,926
id0399965,1,2016-02-05 13:37:29,1,490
id3270618,1,2016-01-07 22:23:56,1,840
id1097377,2,2016-02-09 02:16:03,1,315
id3243953,1,2016-03-06 18:47:51,1,1298
id3800947,1,2016-02-06 20:23:41,2,2069
id0689193,2,2016-05-10 18:18:26,1,665
id3024065,1,2016-01-03 12:05:55,1,420
id0196418,2,2016-04-24 20:48:02,6,423
id0095487,1,2016-06-29 18:00:53,1,466
id1211311,1,2016-01-30 01:37:34,1,825
id1757012,1,2016-01-22 12:08:25,1,690
id2382658,2,2016-03-15 00:34:23,1,938
id0696332,2,2016-04-17 01:09:08,1,404
id0630392,2,2016-05-22 13:39:55,1,610
id2714371,2,2016-04-08 17:14:41,5,235
id0479713,1,2016-06-28 10:09:06,1,179
id1425332,2,2016-05-31 12:56:50,1,436
id3533152,1,2016-06-28 13:20:28,2,1079
id0835640,2,2016-01-14 19:31:18,4,662
id0818511,2,2016-01-14 15:38:49,5,1312
id3625934,1,2016-02-03 06:56:11,1,179
id3816396,2,2016-04-17 02:29:50,1,85
id0807188,1,2016-05-16 08:05:56,1,601
id1110755,2,2016-05-21 00:11:58,1,293
id2537630,2,2016-05-06 10:06:23,1,322
id1606522,2,2016-02-11 02:46:01,1,255
id3290831,2,2016-05-06 19:03:01,5,1827
id1343671,1,2016-03-15 07:17:43,1,738
id0380030,2,2016-03-11 18:34:03,2,1873
id2534741,2,2016-02-06 15:31:55,5,805
id1311796,2,2016-05-18 11:29:22,2,853
id0088265,2,2016-06-16 16:11:20,2,6485
id1065002,1,2016-01-25 19:39:04,1,331
id2725605,2,2016-04-01 17:16:39,1,881
id0095506,2,2016-02-12 07:48:01,6,880
id0462024,1,2016-01-02 18:46:28,1,616
id2347399,2,2016-01-19 21:11:14,2,1312
id0569971,2,2016-03-25 00:57:59,2,456
id0174172,1,2016-04-16 00:32:09,1,1141
id3325260,2,2016-01-21 09:34:53,1,330
id0600042,1,2016-02-12 12:24:22,1,690
id2142578,2,2016-05-03 10:31:32,2,2354
id3237361,2,2016-04-14 11:09:39,1,909
id0056562,2,2016-02-16 08:21:05,2,696
id0733801,2,2016-03-20 11:55:43,1,151
id0991801,1,2016-02-17 15:05:14,1,714
id0114038,1,2016-03-14 15:19:07,1,1461
id0553270,1,2016-03-20 01:46:03,2,562
id3654838,2,2016-03-20 05:17:46,1,146
id0396206,2,2016-06-06 02:09:24,1,534
id3044431,2,2016-01-15 19:34:02,1,478
id1341141,2,2016-01-09 13:41:13,1,784
id1652295,2,2016-06-25 18:40:44,1,411
id2035897,1,2016-06-26 18:37:44,1,208
id1609173,1,2016-04-12 01:41:41,1,794
id2525805,1,2016-01-06 10:06:27,1,1147
id0918299,2,2016-02-23 20:10:17,1,416
id2808227,2,2016-06-17 19:32:30,1,1933
id2968790,1,2016-01-11 11:14:09,3,2206
id3043841,2,2016-01-04 12:54:45,5,294
id0056517,2,2016-02-24 17:52:02,2,204
id3310400,2,2016-06-02 20:51:13,1,1500
id1769266,2,2016-05-10 10:44:56,1,337
id1357511,1,2016-01-01 20:47:07,4,600
id0719419,2,2016-06-30 23:01:54,2,3968
id1699281,2,2016-02-23 13:39:01,1,86309
id2728240,2,2016-04-09 22:25:46,5,1523
id2528641,2,2016-01-03 02:56:07,2,209
id2189234,2,2016-01-03 14:30:20,1,415
id3475747,2,2016-03-12 23:53:42,1,804
id2253138,2,2016-04-07 17:21:38,1,1037
id2309051,2,2016-02-09 11:22:19,2,827
id1210147,2,2016-01-15 09:19:45,1,702
id0465146,2,2016-02-25 19:53:53,1,958
id1185308,1,2016-02-15 17:53:45,1,876
id1997932,2,2016-05-26 19:31:09,6,435
id2380936,1,2016-05-02 10:29:27,1,433
id3268375,2,2016-02-28 12:32:26,3,475
id2078920,1,2016-02-24 00:06:22,1,2212
id1760790,1,2016-02-13 12:37:55,4,866
id3162001,1,2016-04-03 16:13:32,1,692
id1224710,1,2016-06-06 09:52:58,1,1191
id0914029,2,2016-01-16 19:03:53,1,395
id2282778,1,2016-01-11 08:30:11,1,1081
id0394192,1,2016-01-07 09:13:40,1,1943
id0449803,2,2016-03-16 23:30:48,1,421
id2833200,1,2016-04-26 21:34:38,2,806
id0826592,2,2016-03-14 09:18:46,1,2446
id3984671,1,2016-06-19 20:12:11,1,1078
id3696620,1,2016-05-27 11:58:02,1,433
id0257387,1,2016-04-06 15:08:33,2,541
id3683151,1,2016-04-04 15:13:55,1,421
id3319605,2,2016-03-08 18:13:55,1,1459
id0573156,1,2016-02-12 19:30:12,1,449
id2318164,2,2016-04-14 20:59:50,1,1684
id0816776,1,2016-06-24 01:30:15,2,538
id1779312,1,2016-06-21 20:53:11,1,1558
id0363533,2,2016-01-01 18:21:25,1,1231
id3806770,1,2016-03-06 15:31:22,2,382
id3545279,2,2016-01-27 16:26:40,5,1309
id1983272,2,2016-03-06 19:21:37,2,926
id3696914,2,2016-04-25 12:54:32,1,689
id1533591,2,2016-03-12 18:40:09,5,731
id2226325,1,2016-01-05 09:49:38,1,565
id1541897,2,2016-06-27 12:48:51,1,112
id3223254,1,2016-04-27 00:07:18,1,135
id3951224,2,2016-04-16 19:35:44,5,424
id2378533,1,2016-01-17 00:57:14,1,828
id1914504,2,2016-04-29 21:31:46,1,291
id2764130,2,2016-04-09 23:38:03,1,353
id3365678,2,2016-04-27 15:34:44,1,484
id1316463,1,2016-03-21 19:32:52,1,1038
id2255458,1,2016-06-08 14:04:41,1,993
id2528849,2,2016-02-20 19:26:35,5,241
id0272888,2,2016-06-23 11:03:13,2,1485
id3993282,1,2016-02-17 15:47:29,2,1693
id1170609,1,2016-03-15 18:21:03,1,527
id1175033,1,2016-05-11 07:35:39,1,623
id3434437,2,2016-04-19 19:01:24,2,469
id1957114,2,2016-02-08 10:06:45,6,301
id2831410,2,2016-05-15 17:19:22,1,589
id3799940,2,2016-06-11 17:53:44,1,1376
id2942008,1,2016-01-16 18:01:21,4,711
id1654332,2,2016-01-25 17:57:34,5,78
id2135373,1,2016-05-08 01:39:35,1,1331
id3319140,1,2016-05-16 00:33:46,1,1174
id2532841,1,2016-02-09 14:43:35,1,911
id3774762,1,2016-05-08 17:11:00,1,1407
id3516525,2,2016-03-09 07:58:25,1,735
id1555462,2,2016-01-27 01:58:57,3,337
id3912145,2,2016-06-01 00:01:04,2,1369
id3719658,2,2016-04-17 11:49:38,1,870
id0667684,1,2016-05-07 20:38:55,1,451
id3173792,2,2016-03-31 22:59:03,1,827
id2052325,1,2016-05-03 09:16:35,1,675
id0499619,1,2016-06-22 12:32:26,2,2130
id2985505,1,2016-05-08 22:20:27,1,210
id3048330,1,2016-04-02 10:34:34,2,1369
id3946656,2,2016-05-05 02:20:09,2,241
id3796837,2,2016-02-04 10:15:14,1,545
id0364835,1,2016-06-20 23:00:41,1,1972
id0039786,2,2016-01-20 10:22:50,5,1314
id1058520,1,2016-05-02 10:09:17,1,254
id1914305,1,2016-03-19 16:19:26,1,1019
id3931350,2,2016-05-09 20:55:51,1,668
id1481479,1,2016-02-24 21:17:17,1,560
id3290748,1,2016-06-09 12:28:09,1,253
id1889431,2,2016-03-22 07:42:41,2,665
id2970242,1,2016-06-21 11:55:15,1,120
id1262702,1,2016-04-20 19:59:40,1,437
id0952019,1,2016-02-17 15:58:57,1,1043
id2662530,2,2016-01-24 12:53:25,3,416
id0198740,1,2016-05-11 17:09:29,1,797
id3074322,2,2016-04-25 15:54:13,3,1763
id3889857,1,2016-02-07 18:30:26,1,644
id3444472,2,2016-04-16 02:36:27,1,577
id0806210,1,2016-06-04 02:29:44,1,413
id2091438,1,2016-02-18 20:47:08,1,1014
id1231227,1,2016-03-17 19:00:12,1,1697
id3519841,2,2016-02-18 09:03:56,1,838
id3927267,1,2016-05-10 02:54:58,1,913
id2223552,2,2016-05-13 13:56:38,5,1690
id2141830,1,2016-03-17 18:43:59,1,383
id3127713,2,2016-02-24 11:00:58,5,335
id2389311,2,2016-05-02 19:48:11,2,308
id0388845,2,2016-03-19 19:25:37,6,772
id1328157,2,2016-03-24 16:46:19,1,895
id1780251,2,2016-01-30 21:05:22,1,312
id0519646,1,2016-05-19 20:59:50,1,957
id2070072,2,2016-01-17 20:25:22,1,240
id3264311,2,2016-06-07 11:03:13,5,857
id1550415,2,2016-03-05 19:45:15,1,2980
id3850399,1,2016-02-09 21:05:36,1,48
id1797871,2,2016-06-04 02:11:52,1,667
id2767366,1,2016-05-10 14:31:50,2,485
id1304639,2,2016-02-19 19:36:24,1,580
id1235147,1,2016-02-07 14:46:05,1,889
id0026678,2,2016-05-21 03:00:56,1,604
id1845979,1,2016-03-18 08:14:27,1,1571
id3090684,1,2016-02-17 19:52:13,1,534
id3929522,2,2016-06-03 12:01:58,6,1350
id3343592,2,2016-02-27 17:20:09,1,649
id0324185,2,2016-02-24 14:18:57,5,308
id1241820,1,2016-04-16 19:20:51,1,532
id3479185,2,2016-06-04 20:33:29,5,53
id1469232,1,2016-04-08 22:37:17,1,1480
id3829529,2,2016-02-29 15:58:56,5,671
id1492272,2,2016-01-05 07:23:24,1,171
id2280140,1,2016-02-04 08:48:48,1,1903
id0019063,2,2016-01-16 08:38:36,1,743
id1700038,2,2016-03-08 19:07:08,1,536
id0003791,1,2016-01-08 16:31:00,1,497
id3625404,1,2016-01-09 03:01:36,3,639
id1633833,2,2016-04-05 01:06:28,1,1824
id2150289,1,2016-05-30 12:12:37,1,360
id3395871,1,2016-04-27 13:54:55,3,927
id0314121,2,2016-06-16 12:23:14,1,483
id0799728,1,2016-02-12 20:44:17,1,820
id1775028,2,2016-04-23 19:06:46,2,904
id2166687,1,2016-02-26 01:23:36,1,1307
id0467906,2,2016-01-17 21:54:32,1,389
id0084354,2,2016-06-06 15:16:42,5,550
id0969864,1,2016-04-25 10:17:47,1,600
id3842921,1,2016-04-30 11:28:01,2,1939
id1965913,1,2016-03-27 00:52:20,1,642
id2932561,2,2016-03-15 17:40:39,3,870
id3566887,2,2016-01-17 03:46:02,6,1157
id1658490,2,2016-02-07 11:39:55,2,1133
id2762015,1,2016-02-13 03:35:15,1,171
id1068626,2,2016-04-17 21:51:16,6,343
id2486676,1,2016-05-16 06:10:17,1,319
id3450547,2,2016-06-11 00:52:42,1,1629
id1745656,2,2016-04-16 19:45:41,2,677
id0269790,2,2016-05-21 11:25:46,1,648
id1629724,2,2016-01-09 23:30:30,1,315
id1757737,2,2016-04-21 15:38:21,2,1389
id1687217,2,2016-06-17 17:31:20,1,313
id1354443,2,2016-06-02 18:20:03,2,356
id2296479,1,2016-03-04 17:28:00,1,161
id2859140,1,2016-06-28 16:55:12,2,748
id0988682,1,2016-06-05 03:40:19,2,152
id3701958,1,2016-04-15 04:02:00,1,1273
id0303889,2,2016-06-09 11:48:10,1,718
id2630166,1,2016-01-10 21:26:11,1,738
id1094832,2,2016-05-14 22:04:47,1,448
id0353578,1,2016-05-08 07:27:27,1,290
id3399375,1,2016-01-01 10:50:00,1,104
id1098370,2,2016-06-07 15:38:00,2,1163
id2864222,2,2016-01-12 10:33:30,2,1006
id1805336,2,2016-02-28 01:50:14,1,365
id3490814,1,2016-06-01 19:45:05,1,414
id0172144,2,2016-03-23 15:23:37,1,950
id0860561,2,2016-05-02 12:02:04,6,1378
id2438053,1,2016-04-11 07:15:51,1,330
id0316571,1,2016-02-22 21:31:28,1,332
id0655478,2,2016-05-04 19:07:20,1,71
id2946917,1,2016-02-07 19:05:54,1,333
id3190453,1,2016-05-25 09:05:23,1,910
id3430714,2,2016-06-24 21:38:58,1,351
id2027037,2,2016-01-15 09:36:23,1,443
id1592175,2,2016-04-05 06:27:02,1,424
id0327253,2,2016-04-20 00:23:59,1,864
id3439195,1,2016-05-01 11:45:58,1,774
id2605499,2,2016-04-14 19:24:59,2,1429
id1883455,1,2016-06-25 19:02:44,3,616
id0319726,1,2016-06-02 22:44:07,2,442
id3971381,2,2016-05-27 17:34:53,1,465
id3686149,1,2016-04-03 03:20:21,1,113
id3463841,1,2016-04-26 09:05:02,1,1161
id1926620,2,2016-04-30 11:46:32,1,1189
id2737083,2,2016-04-10 12:25:31,5,407
id1585791,1,2016-06-01 19:24:46,1,2600
id1217140,1,2016-01-22 06:27:09,1,1161
id0888801,2,2016-04-25 16:39:16,1,521
id1642729,1,2016-03-12 18:39:45,1,373
id0720635,2,2016-05-05 15:08:58,1,325
id2925841,1,2016-04-13 19:49:30,1,856
id1378444,1,2016-04-25 19:40:54,1,698
id1825867,2,2016-03-09 21:01:11,5,628
id1450462,1,2016-03-18 01:09:18,1,1373
id3720729,1,2016-06-24 01:21:56,1,1762
id1845314,1,2016-05-11 20:39:20,1,940
id1449737,1,2016-02-28 22:45:08,1,578
id3519871,2,2016-03-26 23:24:18,3,1061
id1459585,2,2016-04-22 17:53:06,1,1236
id2687021,1,2016-02-09 10:53:04,1,811
id3168417,2,2016-01-14 07:34:48,2,733
id0902730,1,2016-02-19 21:05:41,1,1050
id0340355,1,2016-05-31 14:59:14,1,384
id2892935,2,2016-04-27 10:00:59,1,678
id2342969,1,2016-04-02 09:17:25,1,2273
id0664090,1,2016-04-12 12:44:06,1,1828
id3724282,2,2016-01-26 07:23:20,5,443
id2740707,2,2016-04-23 13:19:47,1,1758
id1838366,1,2016-04-19 17:20:08,2,630
id1701892,2,2016-02-03 07:22:03,2,797
id0764505,2,2016-05-06 17:33:50,1,698
id3277978,1,2016-05-16 05:58:32,1,486
id2251427,2,2016-01-29 20:50:15,1,1968
id1995709,2,2016-03-13 00:22:07,6,1171
id0230427,1,2016-06-14 12:20:12,1,1353
id3744305,1,2016-03-21 06:49:45,1,795
id1640343,1,2016-04-03 23:48:20,1,99
id1101602,2,2016-02-26 11:35:55,1,1601
id3906195,2,2016-05-17 14:23:59,1,421
id2064467,2,2016-05-09 19:37:03,3,590
id1826291,1,2016-06-26 22:24:07,2,1042
id2073391,2,2016-05-03 07:17:23,1,225
id3080699,2,2016-01-01 21:59:11,1,327
id3283179,2,2016-06-18 07:54:03,5,461
id0173434,2,2016-05-06 15:06:59,1,4640
id1782560,2,2016-04-29 07:45:36,1,778
id1950060,1,2016-02-05 17:23:31,3,402
id0635153,1,2016-01-16 00:55:52,1,521
id0495661,2,2016-03-22 01:09:15,1,462
id1100347,1,2016-05-10 07:30:20,1,360
id0412567,1,2016-05-06 11:57:35,1,395
id1229752,1,2016-04-26 05:56:44,1,250
id1858356,1,2016-04-17 01:16:14,1,1480
id1901214,2,2016-04-19 00:51:42,1,1692
id3352664,2,2016-06-25 19:28:26,2,198
id3432849,1,2016-02-18 09:55:24,1,120
id1543651,1,2016-03-25 16:38:41,2,742
id1122485,1,2016-03-24 09:01:38,1,1102
id3699847,2,2016-02-24 00:12:57,1,270
id3456853,2,2016-02-13 17:02:15,2,879
id3471868,2,2016-05-24 06:56:05,1,286
id1153981,2,2016-03-13 14:22:54,1,498
id1944807,2,2016-06-25 22:08:32,5,162
id0055982,2,2016-01-11 18:37:48,1,621
id3836629,2,2016-01-01 03:28:41,1,318
id1898039,2,2016-04-23 12:58:44,6,2074
id2138940,2,2016-06-12 17:59:37,1,881
id3027502,1,2016-05-08 02:01:14,1,303
id1568166,1,2016-03-15 17:03:44,1,1155
id1317789,1,2016-04-13 08:20:52,1,1494
id1550121,2,2016-02-11 18:47:43,1,1027
id3787954,1,2016-01-11 08:51:38,1,360
id3746101,1,2016-01-10 12:49:39,1,224
id2378141,1,2016-03-12 12:48:49,1,464
id1876465,2,2016-03-23 06:28:54,5,1684
id2020917,2,2016-06-08 12:24:16,1,593
id2365562,1,2016-04-29 01:35:30,1,1004
id1529913,2,2016-05-05 14:14:00,2,1179
id1178859,2,2016-01-20 12:51:05,3,528
id2343374,1,2016-01-13 22:51:00,3,431
id1167220,2,2016-04-10 14:24:22,1,386
id0769912,2,2016-01-21 08:46:02,2,648
id0853021,2,2016-06-08 21:43:10,1,959
id3442447,2,2016-03-26 18:55:23,1,297
id2340614,1,2016-01-25 22:02:01,1,717
id0232225,2,2016-06-14 23:14:58,3,319
id1147876,1,2016-05-06 01:40:01,1,651
